"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3497","Ore to Saeko-San to Netorare Mail","PC",2011,"Adventure","Unknown",0,0,0,0,0
"3498","Oretachi no Sekai wa Shimatteiru","PSV",2017,"Adventure","RED Entertainment",0,0,0.01,0,0.01
"3499","Orfleurs: Koufuku no Hanataba","PSV",2017,"Adventure","Dramatic Create",0,0,0.01,0,0.01
"3500","Osananajimi Daitouryou W: President Pack","PC",2011,"Adventure","Alcot",0,0,0,0,0
"3501","Oshare Princess 3","GBA",2003,"Adventure","Culture Brain",0,0,0,0,0
"3502","Oshare Princess 5","GBA",2005,"Adventure","Culture Brain",0,0,0,0,0
"3503","Oshiete Darling","DSiW",2010,"Adventure","Starfish",0,0,0,0,0
"3504","Oshiete! Popotan","PS2",2004,"Adventure","Well Made",0,0,0,0,0
"3505","Osomatsu-kun: Back to Zami no Deppa","NES",1989,"Adventure","Bandai",0,0,0,0,0
"3506","Osomatsu-San: The Game - Hang-Up Finding Employment Advice - Dead or Work","PSV",2017,"Adventure","Idea Factory",0,0,0.03,0,0.03
"3507","Osouji Sentai Clean Keeper","Wii",2008,"Adventure","Idea Factory",0,0,0,0,0
